Title,Abstract
"['mobile', 'application', 'csu', 'intramurals', 'league', 'campus', 'organization', 'day', 'information', 'system']","['mobile', 'application', 'csu', 'intramurals', 'league', 'campus', 'organization', 'day', 'information', 'system', 'develop', 'using', 'web', 'technology', 'integrated', 'web', 'server', 'application', 'adapt', 'android', 'app', 'using', 'phonegap', 'build', 'developer', 'create', 'application', 'webdevelopment', 'language', 'like', 'html', 'cs', 'javascript', 'also', 'produce', 'application', 'popular', 'mobile', 'o', 'platform', 'android', 'io', 'window', 'etc', 'mobile', 'application', 'design', 'developed', 'researcher', 'project', 'serve', 'tool', 'used', 'student', 'council', 'reach', 'concern', 'student', 'updated', 'curricular', 'activity', 'using', 'smartphone', 'aside', 'organizing', 'curricular', 'activity', 'developer', 'made', 'map', 'activity', 'guide', 'student', 'locate', 'particular', 'location', 'event', 'map', 'uploaded', 'customized', 'arcgis', 'online', 'keywords', 'mobile', 'application', 'phonegap', 'bootstrap', 'ajax', 'arcgis']"
"['academic', 'portfolio', 'web', 'application', 'framework', 'aggregating', 'heis', 'profile']","['national', 'office', 'commission', 'higher', 'education', 'ched', 'requires', 'higher', 'education', 'institution', 'hei', 'submit', 'profile', 'pertinent', 'document', 'normative', 'financing', 'ched', 'regional', 'office', 'gathering', 'extremely', 'work', 'intensive', 'time', 'consuming', 'manual', 'conversion', 'specified', 'format', 'ched', 'designed', 'facilitate', 'gathering', 'submission', 'document', 'ched', 'introducing', 'exchange', 'format', 'called', 'academic', 'profile', 'ap', 'fast', 'track', 'collection', 'information', 'heis', 'ap', 'designed', 'based', 'xml', 'accessible', 'using', 'restful', 'service', 'internet', 'xml', 'format', 'bridge', 'gap', 'legacy', 'system', 'reporting', 'requirement', 'institution', 'providing', 'common', 'structure', 'manipulated', 'different', 'system', 'web', 'application', 'framework', 'also', 'introduced', 'demonstrate', 'concept', 'aggregation', 'hel', 'profile', 'different', 'geographical', 'location', 'keywords', 'web', 'application', 'framework', 'xml', 'extensible', 'markup', 'language', 'restful', 'web', 'service', 'content', 'aggregation']"
"['design', 'decision', 'support', 'system', 'morbidity', 'rate', 'onn', 'department', 'health', 'region']","['need', 'automated', 'system', 'caters', 'analyze', 'transaction', 'process', 'morbidity', 'rate', 'department', 'health', 'region', 'lead', 'tricky', 'measurement', 'analysis', 'identifying', 'region', 'province', 'especially', 'hospital', 'community', 'note', 'hospital', 'manually', 'operated', 'illustrates', 'creation', 'design', 'decision', 'support', 'system', 'morbidity', 'rate', 'department', 'health', 'region', 'system', 'provides', 'fast', 'processing', 'computation', 'morbidity', 'rate', 'sickness', 'hospital', 'province', 'region', 'use', 'cloud', 'computing', 'google', 'fusion', 'table', 'access', 'graph', 'table', 'map', 'province', 'system', 'function', 'effectively', 'fast', 'efficiently', 'use', 'software', 'system', 'accessing', 'analyzing', 'morbidity', 'rate', 'well', 'creating', 'decision', 'stability', 'hospital', 'medication', 'need', 'facility', 'keywords', 'morbidity', 'rate', 'decision', 'support', 'system', 'computation', 'cloud', 'computing', 'google', 'fusion', 'table']"
"['document', 'filing', 'tracking', 'information', 'system']","['office', 'president', 'nopsist', 'generde', 'valdly', 'offerent', 'dica', 'comment', 'memorandum', 'special', 'aditionally', 'fied', 'scording', 'subject', 'matter', 'unfortunately', 'car', 'scheme', 'problematic', 'often', 'lead', 'ambiguity', 'document', 'storage', 'system', 'address', 'alternative', 'document', 'filing', 'tracking', 'information', 'system', 'provide', 'confidential', 'automated', 'record', 'keeping', 'system', 'system', 'speedup', 'transaction', 'also', 'give', 'president', 'office', 'secured', 'system', 'security', 'password', 'done', 'encryption', 'avoid', 'illegal', 'entry', 'unauthorized', 'individual', 'reason', 'manual', 'system', 'need', 'transformation', 'based', 'system', 'system', 'need', 'computerized', 'provide', 'fast', 'reliable', 'service', 'moreover', 'based', 'system', 'searching', 'updating', 'document', 'processing', 'facilitating', 'tracking', 'information', 'becomes', 'faster', 'convenient']"
"['intelligent', 'visionbased', 'approavh', 'motorcylist', 'helmet', 'detection', 'using', 'yolov']","['ongoing', 'motorization', 'traffic', 'resulted', 'steady', 'rise', 'number', 'roadrelated', 'death', 'injury', 'worldwide', 'working', 'ensuring', 'safe', 'lawabiding', 'traffic', 'conduct', 'combat', 'however', 'deficiency', 'comprehensive', 'safetycritical', 'behavioral', 'metric', 'motorcycle', 'helmet', 'wear', 'particularly', 'developing', 'country', 'like', 'philippine', 'motorcycle', 'primary', 'mode', 'transportation', 'due', 'lack', 'focused', 'enforcement', 'education', 'initiative', 'critical', 'injury', 'prevention', 'possible', 'used', 'yolovs', 'construct', 'algorithm', 'automatic', 'registration', 'motorcycle', 'helmet', 'wear', 'video', 'based', 'annotated', 'frame', 'video', 'collected', 'overpass', 'trained', 'algorithm', 'detect', 'helmeted', 'unhelmet', 'motorcycle', 'rider', 'well', 'count', 'passing', 'green', 'line', 'serf', 'counting', 'tool', 'analysis', 'algorithm', 'accuracy', 'annotated', 'test', 'set', 'comparison', 'available', 'humanregistered', 'helmet', 'use', 'reveal', 'high', 'accuracy', 'algorithm', 'register', 'helmeted', 'unhelmet', 'rider', 'use', 'rate', 'helmet', 'detection', 'met', 'high', 'accuracy', 'ranging', 'motorcycle', 'helmet', 'accuracy', 'compared', 'human', 'observer', 'higher', 'datasets', 'gathered', 'proper', 'annotation', 'higher', 'accuracy', 'get']"
"['design', 'development', 'stationary', 'pest', 'infestation', 'monitoring', 'device', 'rice', 'insect', 'pest', 'using', 'convolutional', 'neural', 'network', 'raspberry', 'pi']","['overall', 'purpose', 'design', 'develop', 'model', 'detect', 'classify', 'adult', 'flyingstage', 'insect', 'monitoring', 'purpose', 'using', 'convolutional', 'neural', 'network', 'raspberry', 'pi', 'since', 'main', 'problem', 'includes', 'decrease', 'rice', 'production', 'cause', 'destructive', 'pest', 'rice', 'plant', 'lack', 'monitoring', 'device', 'automatically', 'detect', 'classify', 'pest', 'specifically', 'also', 'seek', 'solution', 'farmer', 'core', 'problem', 'farmer', 'still', 'using', 'traditional', 'monitoring', 'counting', 'system', 'rice', 'plant', 'term', 'destructive', 'pest', 'intruder', 'existing', 'monitoring', 'device', 'especially', 'detect', 'classify', 'insect', 'pest', 'automatically', 'stationary', 'pest', 'infestation', 'using', 'convolutional', 'neural', 'network', 'raspberry', 'pi', 'yet', 'tested', 'intention', 'somehow', 'automate', 'process', 'insect', 'pest', 'monitoring', 'process', 'involves', 'acquisition', 'labelling', 'training', 'trained', 'cnn', 'model', 'object', 'detection', 'classification', 'last', 'part', 'stored', 'json', 'format', 'concluded', 'using', 'raspberry', 'pi', 'gathering', 'good', 'despite', 'credit', 'cardsized', 'small', 'ram', 'capacity', 'still', 'performs', 'well', 'detecting', 'classifying', 'insect', 'real', 'time', 'scenario', 'furthermore', 'difficulty', 'tensorflow', 'version', 'installing', 'library', 'updated', 'tensorflow', 'version', 'researcher', 'need', 'install', 'old', 'version', 'tensorflow', 'shown', 'using', 'ssd_mobilenet_ver_coco___', 'model', 'performed', 'well', 'initial', 'test', 'detection', 'classification', 'rice', 'adultflying', 'insect', 'keywords', 'convolutional', 'neural', 'network', 'cnn', 'single', 'shot', 'detector', 'ssd', 'mobilenet', 'classifier', 'tensorflow', 'application', 'programming', 'interface', 'tensorflow', 'api', 'javascript', 'object', 'notation', 'json', 'raspberry', 'pi', 'model', 'b', 'pi', 'camera', 'version']"
"['location', 'broadcasting', 'using', 'mobile', 'push', 'technology']","['pace', 'change', 'brought', 'new', 'technology', 'significant', 'effect', 'way', 'people', 'live', 'work', 'even', 'play', 'worldwide', 'new', 'emerging', 'technology', 'mobile', 'device', 'becoming', 'part', 'daily', 'routine', 'every', 'human', 'aid', 'even', 'assistant', 'whatever', 'thing', 'wish', 'would', 'progressing', 'country', 'like', 'philippine', 'likely', 'one', 'highlyurbanized', 'commuter', 'always', 'uncertainty', 'travel', 'especially', 'bus', 'daily', 'operation', 'public', 'transport', 'system', 'mainly', 'bus', 'movement', 'vehicle', 'affected', 'different', 'uncertain', 'condition', 'day', 'progress', 'traffic', 'congestion', 'unexpected', 'delay', 'randomness', 'passenger', 'demand', 'irregular', 'vehicledispatching', 'time', 'incident', 'location', 'broadcasting', 'using', 'mobile', 'push', 'technology', 'mobile', 'application', 'us', 'variety', 'technology', 'track', 'location', 'bus', 'certain', 'point', 'station', 'us', 'information', 'commuter', 'possible', 'prediction', 'bus', 'arrival', 'route', 'schedule', 'status', 'bus', 'making', 'time', 'efficient', 'riding', 'public', 'reach', 'bus', 'stop', 'bus', 'arrives', 'take', 'alternate', 'mean', 'transport', 'bus', 'delayed', 'properly', 'appropriately', 'implemented', 'provide', 'competitive', 'enhancement', 'transport', 'company', 'greater', 'benefit', 'community', 'turn', 'reduces', 'traffic', 'pollution', 'keyword', 'mobile', 'technology', 'location', 'broadcasting', 'push', 'technology']"
"['clinic', 'information', 'system', 'ncis']","['persistence', 'technological', 'progress', 'today', 'brought', 'u', 'higher', 'place', 'specifically', 'use', 'made', 'much', 'common', 'life', 'easier', 'made', 'many', 'thing', 'possible', 'webbased', 'system', 'application', 'one', 'take', 'place', 'business', 'world', 'different', 'proceeding', 'software', 'project', 'entitled', 'clinic', 'information', 'system', 'information', 'patient', 'aim', 'create', 'efficient', 'transaction', 'reduce', 'time', 'recording', 'patient', 'information', 'school', 'clinic', 'consumes', 'much', 'time', 'listing', 'information', 'patient', 'reason', 'manual', 'system', 'would', 'recreated', 'pave', 'way', 'better', 'quality', 'student', 'service', 'institute', 'based', 'information', 'system', 'since', 'would', 'make', 'clinic', 'work', 'efficient', 'pave', 'way', 'better', 'quality', 'student', 'service', 'institute']"
"['medical', 'supply', 'inventory', 'distribution', 'system', 'pnp', 'hospital']","['pharmacy', 'pnp', 'regional', 'xiii', 'health', 'service', 'hospital', 'us', 'traditional', 'way', 'inventory', 'medical', 'supply', 'equipment', 'performing', 'daily', 'transaction', 'paper', 'pen', 'used', 'recording', 'supply', 'thus', 'poor', 'inventory', 'management', 'product', 'availability', 'monitoring', 'deemed', 'necessary', 'response', 'pnp', 'working', 'environment', 'medical', 'supply', 'inventory', 'system', 'pnp', 'hospital', 'designed', 'help', 'pnp', 'hospital', 'improve', 'staff', 'work', 'efficiency', 'computerizing', 'part', 'business', 'process', 'automation', 'inventory', 'monitoring', 'medicine', 'product', 'done', 'properly', 'cope', 'high', 'demand', 'pnp', 'keywords', 'information', 'system', 'inventory', 'inventory', 'system', 'laravel', 'postgresql']"
"['design', 'fabrication', 'performance', 'evaluation', 'sago', 'metroxylon', 'sagu', 'rottb', 'starch', 'extractor']","['philippine', 'potential', 'sago', 'palm', 'present', 'time', 'sago', 'starch', 'production', 'utilization', 'low', 'compared', 'potential', 'user', 'dependent', 'traditional', 'extraction', 'inefficient', 'time', 'consuming', 'conducted', 'evaluate', 'performance', 'capacity', 'mechanical', 'sago', 'starch', 'extractor', 'generally', 'aimed', 'design', 'fabricate', 'evaluate', 'performance', 'focusing', 'effect', 'application', 'different', 'ratio', 'water', 'added', 'pith', 'separate', 'starch', 'extractor', 'mixing', 'auger', 'blade', 'easier', 'extraction', 'tree', 'treatment', 'examined', 'experiment', 'kg', 'rasped', 'pith', 'l', 'water', 'kg', 'rasped', 'pith', 'l', 'water', 'kg', 'rasped', 'pith', 'l', 'water', 'using', 'speed', 'rpm', 'performance', 'evaluation', 'laid', 'measuring', 'input', 'capacity', 'starch', 'recovery', 'extraction', 'rate', 'loss', 'recovery', 'potential', 'starch', 'content', 'extraction', 'efficiency', 'showed', 'water', 'added', 'rasped', 'sago', 'pith', 'highest', 'starch', 'recovered', 'found', 'starch', 'recovered', 'kg', 'rasped', 'pith', 'liter', 'water', 'thus', 'resulted', 'kgday', 'starch', 'yield', 'moreover', 'efficiency', 'machine', 'determined', 'found', 'treatment', 'trial', 'highest', 'extraction', 'efficiency', 'using', 'analysis', 'variance', 'rcbd', 'level', 'determined', 'found', 'highly', 'significant', 'difference', 'among', 'treatment', 'hence', 'sago', 'starch', 'extractor', 'recommended', 'use', 'small', 'medium', 'scale', 'processing', 'specially', 'practice', 'manual', 'extraction', 'remote', 'area', 'keyword', 'sago', 'starch', 'extractor', 'sse', 'pith', 'hampas', 'starch', 'recovery', 'starch', 'yield']"
"['tripguru', 'tourist', 'guide', 'application']","['popularity', 'smartphones', 'related', 'growth', 'mobile', 'application', 'market', 'created', 'need', 'mobile', 'platform', 'owner', 'open', 'software', 'platform', 'third', 'party', 'developer', 'order', 'meet', 'user', 'demand', 'mobile', 'application', 'uprising', 'percentage', 'technological', 'outbreak', 'effective', 'apply', 'idea', 'engaging', 'android', 'field', 'prove', 'beneficial', 'concerned', 'party', 'mobile', 'integration', 'promotion', 'tourism', 'region', 'outbreak', 'easy', 'access', 'information', 'tourism', 'hold', 'promise', 'increased', 'employment', 'income', 'opportunity', 'particularly', 'filipino', 'living', 'coastal', 'rural', 'area', 'country', 'yet', 'industry', 'built', 'upon', 'fragile', 'natural', 'cultural', 'environment', 'inconsequential', 'innocent', 'human', 'gesture', 'easily', 'wreak', 'havoc', 'site', 'resource', 'tourism', 'expected', 'become', 'even', 'important', 'weapon', 'philippine', 'economic', 'arsenal', 'tourism', 'one', 'major', 'growing', 'source', 'income', 'region', 'development', 'keywords', 'tourism', 'android', 'mobile', 'application', 'travel', 'planner', 'google', 'map', 'information', 'system']"
"['information', 'system', 'planning', 'primehrm', 'pillar', 'recuitment', 'selection', 'placement', 'learning', 'development']","['program', 'institutionalize', 'meritocracy', 'excellence', 'human', 'resource', 'management', 'primehrm', 'integrates', 'enhances', 'personnel', 'management', 'assessment', 'assistance', 'program', 'pmaap', 'csc', 'agency', 'accreditation', 'program', 'cscaap', 'mechanism', 'empowers', 'agency', 'developing', 'human', 'resource', 'management', 'competency', 'system', 'practice', 'towards', 'hr', 'excellence', 'hr', 'pursuing', 'implement', 'aim', 'examine', 'current', 'process', 'design', 'potential', 'information', 'system', 'solution', 'properly', 'implemented', 'would', 'significant', 'hr', 'office', 'posting', 'detail', 'job', 'vacancy', 'posting', 'employee', 'development', 'training', 'researcher', 'use', 'questionnaire', 'survey', 'head', 'hr', 'office', 'measure', 'acceptability', 'proposed', 'design', 'organization', 'process', 'using', 'spss', 'accumulate', 'mean', 'questionnaire', 'also', 'swot', 'analysis', 'used', 'identify', 'internal', 'strength', 'weakness', 'well', 'external', 'opportunity', 'threat', 'successfully', 'accepted', 'head', 'hr', 'office', 'researcher', 'would', 'like', 'recommend', 'design', 'process', 'flow', 'hr', 'office', 'use', 'information', 'system', 'plan', 'ease', 'process', 'keywords', 'information', 'system', 'planning', 'primehrm', 'rsp', 'landd']"
